"case_number","case_total","case_m","case_f","case_gambling","case_hard","case_drugs"
"00131180TC20A",6,2,1,0,0,0
"01000028CF10A",18,6,7,0,1,6
"01000072CF10A",0,0,0,0,0,0
"01000115MM20B",6,3,0,0,0,1
"01000123MM20A",0,0,0,0,0,0
"01000147MM30B",0,0,0,0,0,0
"01000267CF10A",0,0,0,0,0,0
"01000389TC30A",0,0,0,0,0,0
"01000456TC30A",1,1,0,0,0,0
"01000476CF10A",13,2,8,0,2,2
"01000487CF10A",5,1,0,0,0,0
"01000513CF10A",76,11,5,0,0,6
"01000544CF10A",13,6,5,0,0,10
"01000575CF10A",4,1,3,0,2,0
"01000575MM10A",28,10,2,0,1,1
"01000617MM10A",26,15,7,0,0,5
"01000659TC20A",2,2,0,0,0,0
"01000687CF10A",10,3,1,0,0,0
"01000691CF10A",5,1,2,0,1,1
"01000691MM10A",0,0,0,0,0,0
"01000723CF10A",15,5,9,0,0,5
"01000770TC10A",0,0,0,0,0,0
"01000774CF10A",13,6,3,0,0,3
"01000852CF10A",9,1,7,0,2,4
"01000880CF10A",3,0,3,0,1,0
"01000883CF10A",23,10,10,0,3,9
"01000900CF10A",1,0,1,0,0,0
"01000901CF10A",0,0,0,0,0,0
"01000920CF10A",0,0,0,0,0,0
"01000924CF10A",1,0,1,0,0,0
"01000926TC10A",34,13,6,0,0,4
"01001048CF10A",16,5,4,0,0,0
"01001051CF10A",0,0,0,0,0,0
"01001069CF10A",3,1,1,0,0,0
"01001142CF10A",55,13,15,0,5,4
"01001147TC10A",8,1,0,0,0,0
"01001149CF10A",0,0,0,0,0,0
"01001183CF10B",11,2,6,0,2,2
"01001208MM10A",0,0,0,0,0,0
"01001216CF10A",11,2,6,0,2,2
"01001229CF10A",0,0,0,0,0,0
"01001306CF10A",1,0,0,0,0,0
"01001376MM30A",21,4,16,0,1,9
"01001473MM10A",18,9,5,0,0,6
"01001490CF10A",0,0,0,0,0,0
"01001521CF10A",0,0,0,0,0,0
"01001588CF10A",7,3,4,0,0,2
"01001600MM10A",4,2,1,0,1,1
"01001654CF10A",5,0,2,0,1,0
"01001677TC10A",3,2,1,0,0,1
"01001703MM10A",0,0,0,0,0,0
"01001736CF10A",0,0,0,0,0,0
"01001774MM20A",6,1,0,0,0,0
"01001803CF10A",18,5,13,0,3,10
"01001916CF10A",12,8,4,0,1,5
"01001939MO40A",13,6,6,0,0,4
"01002020TC20A",8,3,4,0,0,4
"01002043CF10A",1,1,0,0,0,0
"01002064CF10A",0,0,0,0,0,0
"01002076MM10A",0,0,0,0,0,0
"01002182CF10A",16,5,8,0,1,10
"01002362CF10A",22,13,2,0,2,1
"01002380CF10A",4,1,3,0,3,0
"01002438CF10A",4,0,4,0,1,0
"01002514MO40A",19,6,12,0,0,8
"01002516CF10A",17,5,11,0,0,7
"01002547CF10A",0,0,0,0,0,0
"01002611CF10A",34,15,19,0,3,6
"01002658MO40A",0,0,0,0,0,0
"01002663MM10A",0,0,0,0,0,0
"01002724CF10A",4,2,2,0,0,2
"01002733CF10A",14,2,9,0,3,2
"01002748CF10A",11,3,2,0,1,1
"01002764CF10A",17,6,10,0,0,10
"01002807CF10A",0,0,0,0,0,0
"01002864MO10A",21,7,11,0,0,12
"01002895CF10A",5,1,4,0,2,1
"01002895MM40A",10,2,3,0,2,0
"01002896MM40A",11,4,4,0,1,0
"01002918CF10A",23,3,9,0,0,8
"01002943CF10A",63,12,50,0,13,0
"01002966CF10A",11,3,4,0,0,0
"01003020CF10A",0,0,0,0,0,0
"01003208CF10A",24,2,18,0,7,1
"01003256CF10A",30,13,12,0,2,10
"01003283CF10A",2,1,1,0,0,1
"01003299CF10A",31,10,4,0,0,0
"01003467CF10A",1,0,0,0,0,0
"01003519TC10A",26,8,17,0,0,9
"01003538CF10A",13,3,1,0,0,1
"01003585CF10A",3,0,3,0,0,3
"01003637CF10A",18,4,9,0,2,6
"01003678CF10A",18,5,7,0,0,2
"01003714CF10A",0,0,0,0,0,0
"01003723MM30A",10,3,4,0,1,3
"01003725CF10A",12,4,8,0,1,4
"01003798CF10B",6,4,0,0,0,0
"01003799CF10A",6,4,0,0,0,0
"01003903MM10A",10,4,6,0,1,1
"01003911CF10C",2,1,0,0,0,0
"01003948CF10A",7,6,1,0,0,0
"01003951CF10A",2,1,0,0,0,0
"01003975MM10A",36,11,12,0,0,5
"01003989MO10A",12,2,2,0,1,0
"01004075CF10A",17,6,5,0,1,0
"01004085CF10C",0,0,0,0,0,0
"01004087CF10A",0,0,0,0,0,0
"01004088CF10B",2,0,2,0,1,0
"01004089CF10A",2,0,2,0,1,0
"01004145CF10A",0,0,0,0,0,0
"01004235CF10A",7,2,4,0,0,4
"01004263TC40A",26,10,12,0,5,2
"01004266CF10A",6,4,0,0,0,0
"01004287CF10A",5,2,3,1,0,4
"01004326CF10A",9,4,5,0,0,4
"01004331MM10A",6,3,0,0,0,0
"01004341CF10A",29,10,11,0,3,4
"01004414CF10A",7,2,5,0,1,1
"01004423MM30A",6,2,0,0,0,0
"01004425MM10A",10,5,2,0,0,2
"01004440MM30A",1,1,0,0,0,0
"01004659CF10A",0,0,0,0,0,0
"01004723CF10A",16,2,6,0,0,4
"01004734CF10A",7,2,0,0,0,0
"01004790CF10A",5,1,0,0,0,0
"01004822CF10A",1,0,1,0,0,0
"01004832MM10A",12,4,2,0,0,1
"01004839CF10A",0,0,0,0,0,0
"01004861CF10A",38,7,14,0,3,5
"01004874CF10A",12,3,9,0,2,1
"01004876MM10A",12,0,12,0,0,9
"01005064CF10A",0,0,0,0,0,0
"01005091CF10A",0,0,0,0,0,0
"01005101CF10A",33,11,8,0,0,9
"01005145CF10A",46,18,8,0,1,2
"01005222CF10A",10,4,6,0,3,1
"01005251CF10A",16,4,12,0,2,9
"01005405CF10A",8,3,4,0,1,4
"01005444CF10A",16,9,1,0,0,1
"01005471CF10A",13,2,6,0,1,0
"01005484CF10A",1,0,1,0,0,1
"01005603CF10A",22,8,7,1,0,6
"01005615CF10A",19,5,14,0,1,4
"01005647CF10A",1,0,0,0,0,0
"01005650CF10A",0,0,0,0,0,0
"01005883CF10A",0,0,0,0,0,0
"01005909TC30A",5,2,0,0,0,0
"01005914CF10A",0,0,0,0,0,0
"01005958CF10A",18,4,9,0,2,6
"01006022MM10A",11,4,6,0,0,5
"01006115CF10A",33,13,16,0,2,0
"01006157CF10A",8,4,2,0,0,1
"01006194CF10A",11,1,9,0,3,5
"01006341TC40A",7,1,0,0,0,0
"01006458TC30A",29,11,12,0,5,2
"01006487CF10D",6,2,1,0,0,1
"01006495CF10A",1,0,1,0,0,0
"01006501CF10A",23,9,11,0,0,12
"01006542CF10A",1,0,1,0,0,1
"01006599CF10A",20,6,12,0,0,13
"01006644CF10A",12,4,8,0,2,2
"01006651CF10A",0,0,0,0,0,0
"01006670CF10A",14,2,9,0,3,2
"01006750CF10A",0,0,0,0,0,0
"01006767CF10A",1,0,0,0,0,0
"01006819CF10A",7,4,3,0,1,1
"01006856CF10A",12,2,2,0,0,3
"01006906CF10A",0,0,0,0,0,0
"01006969CF10A",4,1,1,0,0,0
"01007010MM10A",10,4,0,0,0,2
"01007137MM10A",7,3,0,0,0,0
"01007161CF10A",1,0,1,0,0,1
"01007205MM10A",0,0,0,0,0,0
"01007224CF10A",12,7,4,0,3,0
"01007256CF10A",3,2,1,0,0,0
"01007284CF10A",8,2,4,0,1,4
"01007373CF10C",7,1,4,0,3,1
"01007375CF10A",7,1,4,0,3,1
"01007476MM10A",15,3,12,0,2,8
"01007492CF10A",22,8,7,1,0,6
"01007534CF10A",0,0,0,0,0,0
"01007565CF10A",12,6,3,0,0,3
"01007618CF10A",53,19,27,0,5,17
"01007684CF10A",0,0,0,0,0,0
"01007691TC10A",26,10,14,0,3,6
"01007700MM10A",1,1,0,0,0,0
"01007709CF10A",4,1,0,0,0,1
"01007710CF10A",2,0,0,0,0,0
"01007716CF10A",1,0,1,0,0,1
"01007743CF10A",30,9,17,0,0,9
"01007762CF10B",0,0,0,0,0,0
"01007763CF10A",5,0,0,0,0,0
"01007874CF10A",35,14,18,0,2,11
"01007940CF10A",1,0,1,0,1,0
"01007946CF10A",0,0,0,0,0,0
"01007959CF10B",6,3,1,0,1,0
"01007960CF10A",6,3,1,0,1,0
"01008055TC10A",9,5,0,0,0,0
"01008155CF10A",12,6,6,0,2,2
"01008166CF10A",6,0,6,0,1,0
"01008212CF10A",0,0,0,0,0,0
"01008222CF10A",5,1,0,0,0,0
"01008321CF10A",2,0,0,0,0,0
"01008336CF10A",2,0,0,0,0,0
"01008377MM10A",22,8,11,0,0,12
"01008438CF10A",28,11,17,0,2,16
"01008488MM10A",39,16,6,0,0,4
"01008503CF10A",6,1,5,0,1,4
"01008533CF10A",1,0,1,0,1,0
"01008538CF10A",38,7,14,0,3,5
"01008583MM10A",0,0,0,0,0,0
"01008626CF10B",2,1,1,0,0,0
"01008627CF10A",2,1,1,0,0,0
"01008716CF10A",4,1,3,0,0,1
"01008743CF10A",0,0,0,0,0,0
"01008794CF10A",14,4,10,0,1,7
"01008852CF10A",9,6,2,0,0,3
"01008880CF10B",5,1,4,0,1,0
"01008881CF10A",5,1,4,0,1,0
"01008946CF10A",0,0,0,0,0,0
"01008958CF10A",2,0,1,0,1,0
"01009029MM10A",15,1,13,0,2,3
"01009037CF10B",1,1,0,0,0,0
"01009068CF10A",0,0,0,0,0,0
"01009090CF10A",1,0,1,0,1,0
"01009105CF10A",1,1,0,0,0,0
"01009116CF10A",9,2,5,0,3,2
"01009136CF10A",25,12,10,0,0,19
"01009196CF10A",22,7,9,0,1,1
"01009273TC20A",0,0,0,0,0,0
"01009433MM10A",17,9,3,0,1,3
"01009433TC20A",4,0,1,0,0,0
"01009457CF10A",17,0,15,0,4,0
"01009487MM10A",8,3,3,0,0,2
"01009489CF10A",25,15,5,0,0,6
"01009560CF10A",36,14,18,0,2,0
"01009586CF10B",21,8,9,0,0,1
"01009590CF10A",26,12,11,0,0,20
"01009592CF10A",10,4,4,0,0,4
"01009598CF10A",24,8,14,0,4,12
"01009599CF10A",2,0,2,0,0,1
"01009610TC10A",13,3,10,0,1,7
"01009787MM10A",0,0,0,0,0,0
"01009854CF10A",31,9,19,0,6,9
"01009867CF10A",24,6,13,0,1,10
"01009956CF10A",21,8,9,0,0,1
"01010041CF10A",0,0,0,0,0,0
"01010048CF10F",4,2,0,0,0,0
"01010067CF10A",53,18,10,0,5,2
"01010068MO10A",1,1,0,0,0,0
"01010158TC30A",37,15,6,0,0,4
"01010167CF10A",36,18,1,0,0,0
"01010168CF10A",28,17,7,0,0,5
"01010173CF10A",3,1,1,0,0,2
"01010211CF10A",15,4,7,0,2,0
"01010242CF10A",7,5,0,0,0,0
"01010275CF10A",9,6,2,0,0,3
"01010313CF10A",5,0,5,0,0,0
"01010336CF10A",16,6,6,0,0,0
"01010387CF10A",0,0,0,0,0,0
"01010422CF10A",0,0,0,0,0,0
"01010471CF10A",13,3,8,0,4,1
"01010490CF10A",35,10,6,0,0,1
"01010499CF10A",16,2,13,0,2,3
"01010535CF10B",1,0,1,0,1,0
"01010552CF10A",4,2,0,0,0,0
"01010576CF10A",2,0,0,0,0,0
"01010583CF10A",2,0,2,0,2,0
"01010599CF10A",1,0,1,0,1,0
"01010652CF10A",2,2,0,0,0,2
"01010663CF10B",28,17,2,0,0,7
"01010664CF10A",28,17,2,0,0,7
"01010706CF10A",14,6,4,0,1,1
"01010714CF10B",1,0,1,0,1,0
"01010716CF10A",18,0,18,0,10,0
"01010725CF10B",18,0,18,0,10,0
"01010748TC10A",20,9,0,0,0,1
"01010755CF10A",0,0,0,0,0,0
"01010769CF10A",29,12,15,0,0,13
"01010826CF10A",7,1,1,0,0,1
"01010878CF10A",1,0,0,0,0,0
"01010911CF10A",16,8,3,0,0,4
"01010935MM10A",1,1,0,0,0,1
"01010986CF10A",2,0,2,0,0,2
"01011009CF10A",39,16,19,0,2,1
"01011017CF10A",7,2,0,0,0,0
"01011122CF10A",0,0,0,0,0,0
"01011149CF10A",16,7,0,0,0,0
"01011296CF10A",17,10,2,0,0,1
"01011325CF10A",22,10,4,0,1,5
"01011354CF10A",19,3,8,0,0,6
"01011479CF10A",12,4,7,0,2,8
"01011525TC10A",30,9,7,0,1,0
"01011673CF10A",3,0,2,0,1,1
"01011674CF10A",2,0,1,0,1,0
"01011697CF10A",11,3,3,0,0,4
"01011702CF10A",34,10,7,0,1,0
"01011738CF10A",9,2,2,0,1,0
"01011740CF10A",18,5,10,0,1,1
"01011759CF10A",14,8,6,0,0,7
"01011765TC10A",8,4,1,0,0,1
"01011785CF10A",8,6,2,0,0,4
"01011788CF10A",8,1,7,0,1,0
"01011807CF10A",21,5,16,0,3,0
"01011812TC20A",18,8,0,0,0,1
"01011829CF10A",2,0,2,0,0,0
"01011842CF10A",37,7,13,0,3,4
"01011880CF10A",5,1,4,0,0,1
"01011904TC10A",9,4,2,0,0,1
"01011918TC40A",8,1,6,0,0,6
"01011958TC10A",38,12,2,0,1,2
"01012077CF10A",8,1,7,0,0,7
"01012094CF10A",15,3,12,0,3,1
"01012104MM10A",4,2,2,0,0,2
"01012121CF10B",14,7,4,0,1,0
"01012122CF10A",14,7,4,0,1,0
"01012168CF10B",1,0,1,0,1,0
"01012182CF10A",1,0,1,0,0,1
"01012198CF10A",19,6,8,0,1,7
"01012204TC10A",0,0,0,0,0,0
"01012249TC10A",0,0,0,0,0,0
"01012265CF10B",0,0,0,0,0,0
"01012266CF10A",0,0,0,0,0,0
"01012281CF10A",0,0,0,0,0,0
"01012306CF10A",20,9,5,0,0,10
"01012331CF10A",7,1,5,0,1,1
"01012349CF10A",9,3,5,0,1,4
"01012435CF10A",7,4,3,0,1,1
"01012468CF10A",2,1,1,0,0,2
"01012571CF10A",3,1,2,0,0,1
"01012573CF10A",14,4,7,0,0,7
"01012579CF10A",1,0,1,0,0,1
"01012590CF10A",22,4,14,0,0,9
"01012601TC10A",0,0,0,0,0,0
"01012672CF10A",8,1,3,0,1,2
"01012699CF10C",18,6,11,0,1,12
"01012702CF10A",18,6,11,0,1,12
"01012744CF10A",4,3,1,0,0,2
"01012748CF10A",8,1,7,0,4,0
"01012783MM10A",1,0,1,0,0,0
"01012853CF10A",2,1,1,0,0,0
"01012876CF10A",4,0,4,0,0,4
"01012880CF10A",21,5,6,0,3,6
"01012881CF10A",1,0,1,0,0,0
"01012906CF10A",0,0,0,0,0,0
"01013039MM10A",30,12,12,0,5,2
"01013066TC10A",3,2,1,0,1,0
"01013130CF10A",0,0,0,0,0,0
"01013132CF10A",0,0,0,0,0,0
"01013157CF10A",28,9,15,0,0,18
"01013259MM10A",0,0,0,0,0,0
"01013336CF10A",4,2,0,0,0,0
"01013362CF10A",8,1,7,0,1,0
"01013367CF10A",15,4,7,0,2,0
"01013370CF10A",15,3,12,0,3,1
"01013460CF10A",0,0,0,0,0,0
"01013473CF10A",5,1,4,0,1,0
"01013513CF10A",13,5,8,0,1,5
"01013533CF10A",6,1,5,0,2,2
"01013573TC30A",5,2,0,0,0,0
"01013669CF10A",32,16,16,0,0,26
"01013734CF10A",34,16,10,0,2,5
"01013754CF10A",0,0,0,0,0,0
"01013755CF10A",2,0,2,0,0,0
"01013760CF10A",4,1,3,0,0,3
"01013763CF10A",19,4,15,0,5,1
"01013930CF10A",11,4,6,0,1,8
"01014082TC20A",0,0,0,0,0,0
"01014092CF10A",21,11,4,0,0,5
"01014101CF10A",24,6,16,0,3,6
"01014171CF10A",2,0,1,0,1,0
"01014179CF10A",41,12,9,0,1,3
"01014236CF10A",0,0,0,0,0,0
"01014246CF10A",30,13,16,0,7,6
"01014271TC10A",4,3,0,0,0,0
"01014311CF10A",0,0,0,0,0,0
"01014368CF10C",1,0,1,0,0,0
"01014369CF10C",0,0,0,0,0,0
"01014382CF10A",16,5,9,0,0,13
"01014498CF10A",0,0,0,0,0,0
"01014552CF10A",5,0,5,0,0,2
"01014620CF10A",27,10,0,0,0,0
"01014669CF10A",19,8,2,0,0,0
"01014696CF10A",24,5,15,0,0,11
"01014715CF10A",13,2,6,0,1,0
"01014716CF10A",24,7,12,0,1,4
"01014779CF10A",40,12,8,0,0,3
"01014800TC10A",0,0,0,0,0,0
"01014808CF10A",0,0,0,0,0,0
"01014889CF10A",22,5,16,0,1,9
"01014905CF10A",4,0,1,0,0,1
"01014990TC40A",11,2,7,0,4,0
"01014998TC10A",9,4,0,0,0,0
"01015000CF10A",4,0,4,0,0,4
"01015065CF10A",17,5,12,0,2,6
"01015123MM10A",5,3,2,0,0,4
"01015134CF10A",32,9,20,0,7,9
"01015166CF10A",0,0,0,0,0,0
"01015233CF10A",20,7,9,0,0,7
"01015234CF10A",0,0,0,0,0,0
"01015328CF10A",0,0,0,0,0,0
"01015429CF10A",0,0,0,0,0,0
"01015458CF10A",18,7,8,0,4,0
"01015460TC30A",5,3,0,0,0,0
"01015544CF10B",3,0,3,0,0,0
"01015597CF10A",4,2,2,0,2,0
"01015666CF10A",0,0,0,0,0,0
"01015675CF10A",1,0,1,0,0,0
"01015736CF10A",26,6,19,0,1,9
"01015748CF10A",19,5,12,1,1,11
"01015767CF10A",18,5,13,0,2,7
"01015772TC10A",0,0,0,0,0,0
"01015784CF10A",4,0,4,0,2,0
"01015786CF10A",15,6,0,0,0,0
"01015801CF10A",20,10,10,0,1,10
"01015940CF10A",4,3,0,0,0,0
"01015969CF10A",27,6,19,0,6,5
"01015976CF10A",8,5,2,0,0,3
"01015990CF10A",5,0,4,0,2,0
"01015993CF10A",1,0,1,0,1,0
"01016077CF10A",21,9,6,0,0,11
"01016080CF10A",10,0,1,0,0,0
"01016095CF10A",1,0,1,0,0,0
"01016130CF10A",8,2,1,0,0,1
"01016255MM10A",29,11,4,0,1,0
"01016262CF10A",0,0,0,0,0,0
"01016277CF10A",3,1,2,0,0,2
"01016302TC10A",1,1,0,0,0,0
"01016368CF10A",0,0,0,0,0,0
"01016378CF10A",26,7,14,0,1,12
"01016487CF10A",1,0,1,0,0,1
"01016536CF10A",7,2,1,0,0,0
"01016594TC10A",23,6,0,0,0,0
"01016684CF10A",0,0,0,0,0,0
"01016783CF10A",11,4,7,0,2,0
"01016790CF10A",9,2,5,0,2,2
"01016798MM10A",11,1,3,0,1,0
"01016833CF10A",11,3,8,0,5,0
"01016843TC30A",5,0,0,0,0,0
"01016858CF10A",0,0,0,0,0,0
"01016863CF10A",6,3,3,0,2,2
"01016865CF10A",10,2,8,0,0,9
"01016867CF10A",12,3,9,0,2,4
"01016887TC30A",4,2,0,0,0,0
"01016896CF10A",18,9,3,0,1,3
"01016979CF10A",12,4,7,0,1,1
"01016981CF10A",0,0,0,0,0,0
"01016983CF10A",7,1,5,0,4,0
"01016984CF10A",3,0,2,0,1,0
"01017000CF10A",0,0,0,0,0,0
"01017082CF10A",0,0,0,0,0,0
"01017084CF10A",2,0,2,0,0,0
"01017102CF10A",27,11,8,0,1,5
"01017116CF10A",17,7,1,0,1,0
"01017155CF10A",5,2,3,0,0,4
"01017192TC10A",17,6,4,0,2,3
"01017210CF10A",7,3,3,0,0,2
"01017221CF10A",7,2,3,0,1,3
"01017222CF10A",16,1,15,0,3,0
"01017249CF10A",1,0,1,0,0,1
"01017262CF10A",15,1,13,0,7,1
"01017318CF10A",2,1,1,0,0,0
"01017410CF10A",20,7,13,0,4,12
"01017446CF10A",10,4,6,0,4,0
"01017473CF10A",1,0,1,0,0,0
"01017485CF10A",0,0,0,0,0,0
"01017659CF10A",0,0,0,0,0,0
"01017703CF10A",20,7,9,0,0,7
"01017743CF10A",4,1,3,0,2,0
"01017780TC10A",26,11,11,0,0,10
"01017808CF10A",56,20,11,0,6,3
"01017855CF10A",1,1,0,0,0,0
"01017857CF10A",28,17,5,0,0,6
"01017926CF10A",10,7,3,0,1,4
"01017975TC40A",6,2,1,0,0,2
"01018006CF10A",58,21,12,0,6,3
"01018022MM10A",1,1,0,0,1,0
"01018094CF10A",21,5,9,0,3,2
"01018114CF10A",10,5,1,0,0,1
"01018142TC10A",1,0,0,0,0,0
"01018152CF10A",8,5,3,0,2,0
"01018239CF10B",10,1,0,0,0,0
"01018240CF10A",10,1,0,0,0,0
"01018290CF10A",12,1,11,0,5,0
"01018303CF10A",2,1,0,0,0,0
"01018309MM10A",24,14,5,0,0,6
"01018351MM10A",34,15,11,0,0,10
"01018400CF10A",15,5,2,0,0,3
"01018423TC10A",0,0,0,0,0,0
"01018443CF10A",10,2,0,0,0,0
"01018470CF10A",3,1,2,0,0,2
"01018500CF10A",21,6,9,0,3,5
"01018501CF10A",17,12,0,0,0,0
"01018518TC10A",32,14,11,0,0,10
"01018564TC30A",0,0,0,0,0,0
"01018627CF10A",9,1,8,0,4,0
"01018660CF10A",26,6,16,0,0,13
"01018716CF10A",1,0,0,0,0,0
"01018727CF10A",18,4,10,0,2,2
"01018778CF10A",1,0,0,0,0,0
"01018800CF10A",0,0,0,0,0,0
"01018851CF10A",22,8,11,0,6,0
"01018867CF10A",23,7,16,0,1,17
"01018897CF10A",5,2,3,0,1,0
"01018927CF10B",1,0,0,0,0,0
"01018948CF10A",1,0,0,0,0,0
"01018977TC10A",17,4,10,0,1,1
"01019045MM10A",0,0,0,0,0,0
"01019129MM10A",8,5,3,0,1,3
"01019151CF10A",11,1,10,0,1,0
"01019174TC10A",23,10,0,0,0,1
"01019196CF10A",0,0,0,0,0,0
"01019209CF10A",13,3,4,0,0,5
"01019387CF10A",0,0,0,0,0,0
"01019495CF10A",5,1,4,0,1,1
"01019560CF10A",25,9,11,0,2,0
"01019631CF10A",6,1,4,0,0,4
"01019657MM10A",7,1,5,0,1,1
"01019872CF10A",2,1,0,0,0,0
"01019884CF10A",8,4,4,0,0,3
"01019941CF10A",2,0,0,0,0,0
"01019946TC40A",5,3,0,0,0,0
"01019963MM10A",1,0,1,0,0,0
"01019982TC10A",9,4,2,0,0,1
"01019999CF10A",1,1,0,0,0,0
"01019999TC10A",2,1,1,0,1,0
"01020157CF10A",0,0,0,0,0,0
"01020173CF10B",15,10,2,0,0,2
"01020194CF10A",15,10,2,0,0,2
"01020271CF10A",0,0,0,0,0,0
"01020479CF10A",12,5,7,0,0,1
"01020485CF10A",5,1,3,0,1,0
"01020516CF10A",7,1,6,0,0,0
"01020517CF10A",1,0,1,0,0,1
"01020527CF10A",8,2,6,0,0,5
"01020551CF10A",1,0,0,0,0,0
"01020577CF10A",18,5,0,0,0,0
"01020612CF10A",0,0,0,0,0,0
"01020621CF10A",0,0,0,0,0,0
"01020676CF10A",27,3,17,0,0,9
"01020723MM10A",7,2,5,0,1,2
"01020778CF10A",3,1,0,0,0,0
"01020801CF10A",2,0,2,0,2,0
"01020835MM10A",15,4,7,0,0,3
"01020839CF10C",2,1,0,0,0,0
"01020841CF10A",2,1,0,0,0,0
"01020868CF10A",1,0,1,0,0,1
"01021036CF10A",0,0,0,0,0,0
"01021076CF10A",0,0,0,0,0,0
"01021152CF10A",12,1,2,0,0,0
"01021213CF10A",0,0,0,0,0,0
"01021314CF10A",2,0,2,0,1,0
"01021321CF10A",28,10,11,0,0,9
"01021340MM10A",7,4,3,0,2,0
"01021471CF10A",13,3,10,0,0,10
"01021482CF10A",0,0,0,0,0,0
"01021528CF10A",18,8,7,0,3,0
"01021541CF10A",16,6,6,0,3,2
"01021596CF10A",23,6,11,0,3,7
"01021632CF10A",14,5,7,0,0,8
"01022052TC10A",6,2,3,0,0,1
"01022210MM10A",2,1,1,0,0,1
"01022501TC30A",14,3,0,0,0,0
"01022856MM10A",0,0,0,0,0,0
"01022937TC20A",14,8,5,0,0,10
"01023200MM10A",22,5,16,0,1,9
"01023462MM10A",0,0,0,0,0,0
"01023562MM10A",23,9,14,0,1,10
"01023714TC20A",4,1,3,0,1,0
"01024190TC10A",16,4,12,0,2,9
"01024321TC30A",1,0,0,0,0,0
"01024452MM10A",3,1,2,0,0,2
"01024483TC30A",4,1,3,0,0,1
"01024665TC30A",19,9,4,0,1,5
"01024874TC10A",38,10,17,0,4,10
"01025589TC10A",0,0,0,0,0,0
"01025635TC40A",2,0,2,0,1,0
"01025637TI30A",0,0,0,0,0,0
"01025846MM10A",8,5,1,0,0,1
"01025930MM10A",4,0,4,0,2,0
"01025979MM10A",12,3,0,0,0,0
"01026470TC10A",1,0,1,0,0,1
"01026677MM10A",15,1,13,0,7,1
"01026790MM10A",10,3,7,0,1,4
"01026839TC10A",9,2,2,0,0,3
"01026947MM10A",7,0,1,0,0,1
"01026955MM10A",10,3,1,0,1,0
"01027155MM10A",11,1,8,0,5,0
"01027250TC30A",9,5,0,0,0,1
"01027513TC30A",3,0,0,0,0,0
"01027541MM10A",9,1,7,0,0,0
"01027642MM10A",0,0,0,0,0,0
"01027672TC10A",36,10,9,0,1,2
"01027678TC10A",13,3,3,0,1,2
"01027718TC10A",33,8,11,0,6,1
"01027762TC10A",9,5,0,0,0,0
"01027981TI40A",3,2,0,0,0,0
"01027982TC10A",7,1,5,0,0,1
"01028574MM10A",2,0,2,0,2,0
"01028949TC20A",4,3,0,0,0,0
"01029104MM10A",0,0,0,0,0,0
"01029592MM10A",0,0,0,0,0,0
"01029760MM10A",3,1,1,0,1,0
"01029886MM10A",14,6,6,0,0,6
"01030115TC20A",12,2,7,0,2,0
"01030652TC10A",15,0,15,0,3,0
"01031035TC10A",9,2,6,0,0,6
"01031233TC10A",12,8,0,0,0,0
"01031281TC10A",2,0,2,0,2,0
"01031324TC10A",27,16,5,0,0,6
"01032647TC30A",0,0,0,0,0,0
"01032925TC10A",45,13,9,0,1,2
"01033350TC10A",26,9,0,0,0,0
"01034036TC10A",8,3,1,0,0,2
"01034112TC40A",5,1,0,0,0,0
"01034784TC40A",4,2,1,0,0,0
"01035056TC20A",11,6,0,0,0,1
"01035182TC10A",13,3,2,0,0,3
"01035663TC10A",4,2,1,0,0,1
"01035674TC40A",9,3,6,0,0,5
"01036039TC30A",3,1,2,0,0,2
"01037977TC20A",30,13,11,0,0,10
"01038418TC30A",14,5,0,0,0,0
"01038478TC10A",7,2,1,0,0,1
"01038935TC20A",2,1,0,0,0,0
"01039767TC40A",0,0,0,0,0,0
"01040232TC30A",0,0,0,0,0,0
"01040471TC10A",5,4,0,0,0,0
"01041259TI40A",2,1,1,0,0,0
"01041377TC40A",10,5,3,0,0,3
"01041766TC40A",6,4,2,0,0,3
"01042365TC10A",0,0,0,0,0,0
"01042463TC10A",5,2,0,0,0,0
"01043338TC10A",13,7,6,0,1,6
"01043390TC10A",0,0,0,0,0,0
"01043828TC40A",2,1,0,0,0,0
"01044446TI30A",0,0,0,0,0,0
"01045477TC10A",8,1,7,0,1,6
"01045686TC30A",6,1,3,0,1,1
"01045719TC10A",1,0,1,0,1,0
"01045738TC20A",13,5,6,0,0,6
"01046547TC40A",24,8,9,1,0,8
"01049611TI20A",0,0,0,0,0,0
"01051260TC30A",0,0,0,0,0,0
"01052552TI20A",1,0,0,0,0,0
"01052896TC30A",2,0,2,0,1,1
"01054329TC40A",4,2,0,0,0,0
"01055003TC30A",2,1,1,0,0,2
"01056012TC30A",17,6,0,0,0,0
"01056116TC30A",1,1,0,0,0,0
"01056925TC20A",1,0,0,0,0,0
"01058402TI40A",16,6,0,0,0,0
"01061875TC40A",37,18,2,0,0,1
"01062760TC30A",1,0,1,0,0,0
"01063304TC20A",5,0,5,0,1,1
"01063314TC40A",38,19,2,0,0,1
"01063395TC40A",0,0,0,0,0,0
"01063709TC20A",0,0,0,0,0,0
"01064733TC30A",17,4,0,0,0,0
"01066622TC40A",3,1,0,0,0,0
"01067233TC20A",23,9,9,0,3,2
"01068905TC30A",1,0,0,0,0,0
"01070245TI30A",1,0,0,0,0,0
"01071191TC30A",16,5,8,0,4,0
"01072031TC40A",13,7,0,0,0,1
